10:29:33.266039 IP 112.26.1.8.39947 > 112.26.1.1.46615: Flags [S], seq 2081378494, win 65535, options [mss 1460,sackOK,TS val 4294857065 ecr 0,nop,wscale 6,mptcp join id 3 token 0x9485611f nonce 0x1afdb74], length 0
10:29:33.304236 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [S.], seq 2068020644, ack 2081378495, win 65535, options [mss 1460,sackOK,TS val 103384 ecr 4294857065,nop,wscale 6,mptcp join id 3 hmac 0xfcb6205695ecb3b0 nonce 0x59a1037b], length 0
10:29:33.546380 IP 112.26.1.8.39947 > 112.26.1.1.46615: Flags [.], ack 1, win 7437, options [nop,nop,TS val 4294857392 ecr 103384,mptcp join hmac 0x9287e5d5fe7fddc14c54652063e8d530afbdb977], length 0
10:29:33.548846 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], ack 1, win 4017, options [nop,nop,TS val 103664 ecr 4294857392,mptcp dss ack 2843715367], length 0
10:30:01.566518 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 268465:269893, ack 1, win 4017, options [nop,nop,TS val 131683 ecr 4294884647,mptcp dss ack 2843715367 seq 3759352533 subseq 268465 len 1428 csum 0x4c8f], length 1428
10:30:01.636656 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 269893:271321, ack 1, win 4017, options [nop,nop,TS val 131683 ecr 4294884647,mptcp dss ack 2843715367 seq 3759353961 subseq 269893 len 1428 csum 0xf6f5], length 1428
10:30:01.689647 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 271321:272749, ack 1, win 4017, options [nop,nop,TS val 131775 ecr 4294884905,mptcp dss ack 2843715367 seq 3759359673 subseq 271321 len 1428 csum 0x4926], length 1428
10:30:01.913648 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 272749:274177, ack 1, win 4017, options [nop,nop,TS val 132029 ecr 4294884976,mptcp dss ack 2843715367 seq 3759366813 subseq 272749 len 1428 csum 0x302f], length 1428
10:30:02.099048 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 274177:275605, ack 1, win 4017, options [nop,nop,TS val 132213 ecr 4294885167,mptcp dss ack 2843715367 seq 3759372525 subseq 274177 len 1428 csum 0x589f], length 1428
10:30:02.167026 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 275605:277033, ack 1, win 4017, options [nop,nop,TS val 132213 ecr 4294885167,mptcp dss ack 2843715367 seq 3759373953 subseq 275605 len 1428 csum 0xb592], length 1428
10:30:02.258410 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 277033:278461, ack 1, win 4017, options [nop,nop,TS val 132337 ecr 4294885302,mptcp dss ack 2843715367 seq 3759388233 subseq 277033 len 1428 csum 0xa3b8], length 1428
10:30:02.463422 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 278461:279889, ack 1, win 4017, options [nop,nop,TS val 132578 ecr 4294885674,mptcp dss ack 2843715367 seq 3759399657 subseq 278461 len 1428 csum 0x4af6], length 1428
10:30:02.538717 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 279889:281317, ack 1, win 4017, options [nop,nop,TS val 132578 ecr 4294885674,mptcp dss ack 2843715367 seq 3759401085 subseq 279889 len 1428 csum 0x81a4], length 1428
10:30:02.657049 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 281317:282745, ack 1, win 4017, options [nop,nop,TS val 132772 ecr 4294885809,mptcp dss ack 2843715367 seq 3759409653 subseq 281317 len 1428 csum 0x290a], length 1428
10:30:02.759112 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 282745:284173, ack 1, win 4017, options [nop,nop,TS val 132874 ecr 4294885955,mptcp dss ack 2843715367 seq 3759411081 subseq 282745 len 1428 csum 0xbd0d], length 1428
10:30:02.859399 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 284173:285601, ack 1, win 4017, options [nop,nop,TS val 132874 ecr 4294885955,mptcp dss ack 2843715367 seq 3759412509 subseq 284173 len 1428 csum 0x48ab], length 1428
10:30:02.924926 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 285601:287029, ack 1, win 4017, options [nop,nop,TS val 133024 ecr 4294886170,mptcp dss ack 2843715367 seq 3759429645 subseq 285601 len 1428 csum 0x36f4], length 1428
10:30:03.066414 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 287029:288457, ack 1, win 4017, options [nop,nop,TS val 133182 ecr 4294886352,mptcp dss ack 2843715367 seq 3759438213 subseq 287029 len 1428 csum 0xa2a6], length 1428
10:30:03.222434 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 288457:289885, ack 1, win 4017, options [nop,nop,TS val 133337 ecr 4294886363,mptcp dss ack 2843715367 seq 3759441069 subseq 288457 len 1428 csum 0x3cf], length 1428
10:30:03.405248 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 289885:291313, ack 1, win 4017, options [nop,nop,TS val 133517 ecr 4294886542,mptcp dss ack 2843715367 seq 3759449637 subseq 289885 len 1428 csum 0xa03a], length 1428
10:30:03.493549 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 269893:271321, ack 1, win 4017, options [nop,nop,TS val 133611 ecr 4294886706,mptcp dss ack 2843715367 seq 3759353961 subseq 269893 len 1428 csum 0xf6f5], length 1428
10:30:03.740810 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 291313:292741, ack 1, win 4017, options [nop,nop,TS val 133857 ecr 4294886843,mptcp dss ack 2843715367 seq 3759458205 subseq 291313 len 1428 csum 0xd2b1], length 1428
10:30:03.788838 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 277033:278461, ack 1, win 4017, options [nop,nop,TS val 133857 ecr 4294886982,mptcp dss ack 2843715367 seq 3759388233 subseq 277033 len 1428 csum 0xa3b8], length 1428
10:30:04.169278 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 292741:294169, ack 1, win 4017, options [nop,nop,TS val 134282 ecr 4294887410,mptcp dss ack 2843715367 seq 3759473913 subseq 292741 len 1428 csum 0x9446], length 1428
10:30:04.236392 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 294169:295597, ack 1, win 4017, options [nop,nop,TS val 134353 ecr 4294887504,mptcp dss ack 2843715367 seq 3759475341 subseq 294169 len 1428 csum 0x8a18], length 1428
10:30:04.415441 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 295597:297025, ack 1, win 4017, options [nop,nop,TS val 134530 ecr 4294887626,mptcp dss ack 2843715367 seq 3759481053 subseq 295597 len 1428 csum 0x22a1], length 1428
10:30:04.484457 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 297025:298453, ack 1, win 4017, options [nop,nop,TS val 134598 ecr 4294887768,mptcp dss ack 2843715367 seq 3759486765 subseq 297025 len 1428 csum 0x4556], length 1428
10:30:04.549541 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 298453:299881, ack 1, win 4017, options [nop,nop,TS val 134665 ecr 4294887821,mptcp dss ack 2843715367 seq 3759491049 subseq 298453 len 1428 csum 0x3988], length 1428
10:30:04.653930 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 299881:301309, ack 1, win 4017, options [nop,nop,TS val 134747 ecr 4294888019,mptcp dss ack 2843715367 seq 3759492477 subseq 299881 len 1428 csum 0xe049], length 1428
10:30:04.768817 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 301309:302737, ack 1, win 4017, options [nop,nop,TS val 134880 ecr 4294888083,mptcp dss ack 2843715367 seq 3759501045 subseq 301309 len 1428 csum 0x815b], length 1428
10:30:04.959159 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 302737:304165, ack 1, win 4017, options [nop,nop,TS val 135075 ecr 4294888291,mptcp dss ack 2843715367 seq 3759513897 subseq 302737 len 1428 csum 0x606a], length 1428
10:30:05.153293 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 277033:278461, ack 1, win 4017, options [nop,nop,TS val 135269 ecr 4294888519,mptcp dss ack 2843715367 seq 3759388233 subseq 277033 len 1428 csum 0xa3b8], length 1428
10:30:05.434710 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 304165:305593, ack 1, win 4017, options [nop,nop,TS val 135540 ecr 4294888669,mptcp dss ack 2843715367 seq 3759538173 subseq 304165 len 1428 csum 0xe616], length 1428
10:30:05.563370 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 305593:307021, ack 1, win 4017, options [nop,nop,TS val 135679 ecr 4294888845,mptcp dss ack 2843715367 seq 3759546741 subseq 305593 len 1428 csum 0x35a5], length 1428
10:30:05.682379 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 307021:308449, ack 1, win 4017, options [nop,nop,TS val 135796 ecr 4294888960,mptcp dss ack 2843715367 seq 3759549597 subseq 307021 len 1428 csum 0x6a74], length 1428
10:30:05.790896 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 308449:309877, ack 1, win 4017, options [nop,nop,TS val 135905 ecr 4294889084,mptcp dss ack 2843715367 seq 3759552453 subseq 308449 len 1428 csum 0x283f], length 1428
10:30:05.852780 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 309877:311305, ack 1, win 4017, options [nop,nop,TS val 135968 ecr 4294889193,mptcp dss ack 2843715367 seq 3759562449 subseq 309877 len 1428 csum 0x1ba0], length 1428
10:30:06.000018 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 311305:312733, ack 1, win 4017, options [nop,nop,TS val 136112 ecr 4294889331,mptcp dss ack 2843715367 seq 3759565305 subseq 311305 len 1428 csum 0x880], length 1428
10:30:06.120767 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 312733:314161, ack 1, win 4017, options [nop,nop,TS val 136236 ecr 4294889462,mptcp dss ack 2843715367 seq 3759571017 subseq 312733 len 1428 csum 0xfbf7], length 1428
10:30:06.259390 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 314161:315589, ack 1, win 4017, options [nop,nop,TS val 136373 ecr 4294889614,mptcp dss ack 2843715367 seq 3759575301 subseq 314161 len 1428 csum 0xe589], length 1428
10:30:06.310404 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 315589:317017, ack 1, win 4017, options [nop,nop,TS val 136373 ecr 4294889614,mptcp dss ack 2843715367 seq 3759576729 subseq 315589 len 1428 csum 0xeb89], length 1428
10:30:06.478451 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 317017:318445, ack 1, win 4017, options [nop,nop,TS val 136581 ecr 4294889811,mptcp dss ack 2843715367 seq 3759586725 subseq 317017 len 1428 csum 0x3f52], length 1428
10:30:06.626264 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 318445:319873, ack 1, win 4017, options [nop,nop,TS val 136742 ecr 4294889954,mptcp dss ack 2843715367 seq 3759593865 subseq 318445 len 1428 csum 0xde82], length 1428
10:30:06.834352 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 319873:321301, ack 1, win 4017, options [nop,nop,TS val 136950 ecr 4294890118,mptcp dss ack 2843715367 seq 3759598149 subseq 319873 len 1428 csum 0x413e], length 1428
10:30:06.936756 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 321301:322729, ack 1, win 4017, options [nop,nop,TS val 136950 ecr 4294890118,mptcp dss ack 2843715367 seq 3759599577 subseq 321301 len 1428 csum 0x34ae], length 1428
10:30:07.003760 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 322729:324157, ack 1, win 4017, options [nop,nop,TS val 137079 ecr 4294890294,mptcp dss ack 2843715367 seq 3759602433 subseq 322729 len 1428 csum 0x6ac2], length 1428
10:30:07.120876 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 324157:325585, ack 1, win 4017, options [nop,nop,TS val 137236 ecr 4294890444,mptcp dss ack 2843715367 seq 3759608145 subseq 324157 len 1428 csum 0xd87c], length 1428
10:30:07.284092 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 325585:327013, ack 1, win 4017, options [nop,nop,TS val 137399 ecr 4294890598,mptcp dss ack 2843715367 seq 3759611001 subseq 325585 len 1428 csum 0x88f9], length 1428
10:30:07.458596 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 327013:328441, ack 1, win 4017, options [nop,nop,TS val 137575 ecr 4294890723,mptcp dss ack 2843715367 seq 3759626709 subseq 327013 len 1428 csum 0x5420], length 1428
10:30:07.624900 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 328441:329869, ack 1, win 4017, options [nop,nop,TS val 137739 ecr 4294890795,mptcp dss ack 2843715367 seq 3759645273 subseq 328441 len 1428 csum 0xdcf2], length 1428
10:30:07.847299 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 329869:331297, ack 1, win 4017, options [nop,nop,TS val 137963 ecr 4294890989,mptcp dss ack 2843715367 seq 3759653841 subseq 329869 len 1428 csum 0xff7d], length 1428
10:30:07.968953 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 331297:332725, ack 1, win 4017, options [nop,nop,TS val 138083 ecr 4294891088,mptcp dss ack 2843715367 seq 3759658125 subseq 331297 len 1428 csum 0xd228], length 1428
10:30:08.052561 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 332725:334153, ack 1, win 4017, options [nop,nop,TS val 138149 ecr 4294891288,mptcp dss ack 2843715367 seq 3759659553 subseq 332725 len 1428 csum 0x76b0], length 1428
10:30:08.209927 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 334153:335581, ack 1, win 4017, options [nop,nop,TS val 138321 ecr 4294891426,mptcp dss ack 2843715367 seq 3759665265 subseq 334153 len 1428 csum 0x57b4], length 1428
10:30:08.386777 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 335581:337009, ack 1, win 4017, options [nop,nop,TS val 138502 ecr 4294891548,mptcp dss ack 2843715367 seq 3759670977 subseq 335581 len 1428 csum 0x64f9], length 1428
10:30:08.456023 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 337009:338437, ack 1, win 4017, options [nop,nop,TS val 138502 ecr 4294891548,mptcp dss ack 2843715367 seq 3759672405 subseq 337009 len 1428 csum 0x8d29], length 1428
10:30:08.565379 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 338437:339865, ack 1, win 4017, options [nop,nop,TS val 138591 ecr 4294891670,mptcp dss ack 2843715367 seq 3759673833 subseq 338437 len 1428 csum 0x244], length 1428
10:30:08.649487 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 339865:341293, ack 1, win 4017, options [nop,nop,TS val 138766 ecr 4294891816,mptcp dss ack 2843715367 seq 3759680973 subseq 339865 len 1428 csum 0xdea6], length 1428
10:30:08.814466 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 341293:342721, ack 1, win 4017, options [nop,nop,TS val 138930 ecr 4294892002,mptcp dss ack 2843715367 seq 3759686685 subseq 341293 len 1428 csum 0xe411], length 1428
10:30:08.961202 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 342721:344149, ack 1, win 4017, options [nop,nop,TS val 139077 ecr 4294892208,mptcp dss ack 2843715367 seq 3759693825 subseq 342721 len 1428 csum 0x72e6], length 1428
10:30:09.555355 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 344149:345577, ack 1, win 4017, options [nop,nop,TS val 139669 ecr 4294892960,mptcp dss ack 2843715367 seq 3759716673 subseq 344149 len 1428 csum 0xf428], length 1428
10:30:09.606822 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 345577:347005, ack 1, win 4017, options [nop,nop,TS val 139669 ecr 4294892960,mptcp dss ack 2843715367 seq 3759718101 subseq 345577 len 1428 csum 0xda02], length 1428
10:30:09.689381 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 347005:348433, ack 1, win 4017, options [nop,nop,TS val 139669 ecr 4294892960,mptcp dss ack 2843715367 seq 3759719529 subseq 347005 len 1428 csum 0x4b7f], length 1428
10:30:09.775346 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 348433:349861, ack 1, win 4017, options [nop,nop,TS val 139669 ecr 4294892960,mptcp dss ack 2843715367 seq 3759720957 subseq 348433 len 1428 csum 0xf1d4], length 1428
10:30:09.833832 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 349861:351289, ack 1, win 4017, options [nop,nop,TS val 139669 ecr 4294892960,mptcp dss ack 2843715367 seq 3759722385 subseq 349861 len 1428 csum 0x184d], length 1428
10:30:09.878797 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 351289:352717, ack 1, win 4017, options [nop,nop,TS val 139669 ecr 4294892960,mptcp dss ack 2843715367 seq 3759723813 subseq 351289 len 1428 csum 0xb587], length 1428
10:30:09.917684 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 352717:354145, ack 1, win 4017, options [nop,nop,TS val 139739 ecr 4294893112,mptcp dss ack 2843715367 seq 3759726669 subseq 352717 len 1428 csum 0x95fc], length 1428
10:30:09.999427 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 354145:355573, ack 1, win 4017, options [nop,nop,TS val 139739 ecr 4294893112,mptcp dss ack 2843715367 seq 3759728097 subseq 354145 len 1428 csum 0x683c], length 1428
10:30:10.086002 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 355573:357001, ack 1, win 4017, options [nop,nop,TS val 139831 ecr 4294893297,mptcp dss ack 2843715367 seq 3759733809 subseq 355573 len 1428 csum 0xad2d], length 1428
10:30:10.166730 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 357001:358429, ack 1, win 4017, options [nop,nop,TS val 139831 ecr 4294893297,mptcp dss ack 2843715367 seq 3759735237 subseq 357001 len 1428 csum 0xc369], length 1428
10:30:10.265153 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 358429:359857, ack 1, win 4017, options [nop,nop,TS val 139832 ecr 4294893297,mptcp dss ack 2843715367 seq 3759736665 subseq 358429 len 1428 csum 0x9641], length 1428
10:30:10.318304 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 359857:361285, ack 1, win 4017, options [nop,nop,TS val 140135 ecr 4294893624,mptcp dss ack 2843715367 seq 3759759513 subseq 359857 len 1428 csum 0x2e6a], length 1428
10:30:10.433585 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 361285:362713, ack 1, win 4017, options [nop,nop,TS val 140135 ecr 4294893624,mptcp dss ack 2843715367 seq 3759760941 subseq 361285 len 1428 csum 0x438c], length 1428
10:30:10.531170 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 362713:364141, ack 1, win 4017, options [nop,nop,TS val 140600 ecr 4294893978,mptcp dss ack 2843715367 seq 3759773793 subseq 362713 len 1428 csum 0x2095], length 1428
10:30:10.571103 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 364141:365569, ack 1, win 4017, options [nop,nop,TS val 140600 ecr 4294893978,mptcp dss ack 2843715367 seq 3759775221 subseq 364141 len 1428 csum 0xd024], length 1428
10:30:10.637013 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 365569:366997, ack 1, win 4017, options [nop,nop,TS val 140600 ecr 4294893978,mptcp dss ack 2843715367 seq 3759776649 subseq 365569 len 1428 csum 0x9a6f], length 1428
10:30:10.719806 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 366997:368425, ack 1, win 4017, options [nop,nop,TS val 140600 ecr 4294893978,mptcp dss ack 2843715367 seq 3759778077 subseq 366997 len 1428 csum 0xec86], length 1428
10:30:10.773393 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 368425:369853, ack 1, win 4017, options [nop,nop,TS val 140600 ecr 4294893978,mptcp dss ack 2843715367 seq 3759779505 subseq 368425 len 1428 csum 0x4845], length 1428
10:30:11.024627 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 369853:371281, ack 1, win 4017, options [nop,nop,TS val 141140 ecr 4294894269,mptcp dss ack 2843715367 seq 3759792357 subseq 369853 len 1428 csum 0xafeb], length 1428
10:30:11.097027 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 371281:372709, ack 1, win 4017, options [nop,nop,TS val 141140 ecr 4294894269,mptcp dss ack 2843715367 seq 3759793785 subseq 371281 len 1428 csum 0x8b69], length 1428
10:30:11.195340 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 372709:374137, ack 1, win 4017, options [nop,nop,TS val 141140 ecr 4294894269,mptcp dss ack 2843715367 seq 3759795213 subseq 372709 len 1428 csum 0x8895], length 1428
10:30:11.335187 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 374137:375565, ack 1, win 4017, options [nop,nop,TS val 141451 ecr 4294894485,mptcp dss ack 2843715367 seq 3759809493 subseq 374137 len 1428 csum 0x13b4], length 1428
10:30:11.424849 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 375565:376993, ack 1, win 4017, options [nop,nop,TS val 141451 ecr 4294894485,mptcp dss ack 2843715367 seq 3759810921 subseq 375565 len 1428 csum 0x9beb], length 1428
10:30:11.584589 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 376993:378421, ack 1, win 4017, options [nop,nop,TS val 141701 ecr 4294894784,mptcp dss ack 2843715367 seq 3759823773 subseq 376993 len 1428 csum 0x695], length 1428
10:30:11.654750 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 378421:379849, ack 1, win 4017, options [nop,nop,TS val 141701 ecr 4294894784,mptcp dss ack 2843715367 seq 3759825201 subseq 378421 len 1428 csum 0x2ebf], length 1428
10:30:11.770184 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 379849:381277, ack 1, win 4017, options [nop,nop,TS val 141701 ecr 4294894784,mptcp dss ack 2843715367 seq 3759826629 subseq 379849 len 1428 csum 0xee1f], length 1428
10:30:11.890949 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 381277:382705, ack 1, win 4017, options [nop,nop,TS val 141701 ecr 4294894784,mptcp dss ack 2843715367 seq 3759828057 subseq 381277 len 1428 csum 0x3362], length 1428
10:30:11.946443 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 382705:384133, ack 1, win 4017, options [nop,nop,TS val 141701 ecr 4294894784,mptcp dss ack 2843715367 seq 3759829485 subseq 382705 len 1428 csum 0x83ec], length 1428
10:30:12.058322 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 384133:385561, ack 1, win 4017, options [nop,nop,TS val 142086 ecr 4294895132,mptcp dss ack 2843715367 seq 3759842337 subseq 384133 len 1428 csum 0x4291], length 1428
10:30:12.131442 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 385561:386989, ack 1, win 4017, options [nop,nop,TS val 142086 ecr 4294895132,mptcp dss ack 2843715367 seq 3759843765 subseq 385561 len 1428 csum 0x3186], length 1428
10:30:12.208936 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 386989:388417, ack 1, win 4017, options [nop,nop,TS val 142086 ecr 4294895132,mptcp dss ack 2843715367 seq 3759845193 subseq 386989 len 1428 csum 0x9ec6], length 1428
10:30:12.279307 IP 112.26.1.1.46615 > 112.26.1.8.39947: Flags [.], seq 388417:389845, ack 1, win 4017, options [nop,nop,TS val 142376 ecr 4294895399,mptcp dss ack 2843715367 seq 3759852333 subseq 388417 len 1428 csum 0x74d7], length 1428
